file,start_time,end_time,A NE Pacific,B NE Pacific
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,26960.0,26990.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,26980.0,27010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27000.0,27030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27020.0,27050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27040.0,27070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27060.0,27090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27080.0,27110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27100.0,27130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27120.0,27150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27140.0,27170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27160.0,27190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27180.0,27210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27200.0,27230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27220.0,27250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27240.0,27270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27260.0,27290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27280.0,27310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27300.0,27330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27320.0,27350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27340.0,27370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27360.0,27390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27380.0,27410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27400.0,27430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27420.0,27450.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27440.0,27470.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27460.0,27490.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27480.0,27510.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27500.0,27530.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27520.0,27550.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27540.0,27570.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27560.0,27590.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27580.0,27610.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27600.0,27630.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27620.0,27650.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27640.0,27670.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27660.0,27690.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27680.0,27710.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27700.0,27730.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27720.0,27750.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27740.0,27770.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27760.0,27790.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27780.0,27810.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27800.0,27830.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27820.0,27850.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27840.0,27870.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27860.0,27890.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27880.0,27910.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27900.0,27930.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27920.0,27950.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27940.0,27970.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27960.0,27990.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,27980.0,28010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28000.0,28030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28020.0,28050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28040.0,28070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28060.0,28090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28080.0,28110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28100.0,28130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28120.0,28150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28140.0,28170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28160.0,28190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28180.0,28210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28200.0,28230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28220.0,28250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28240.0,28270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28260.0,28290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28280.0,28310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28300.0,28330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28320.0,28350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28340.0,28370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28360.0,28390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28380.0,28410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28400.0,28430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28420.0,28450.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28440.0,28470.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28460.0,28490.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28480.0,28510.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28500.0,28530.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28520.0,28550.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28540.0,28570.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28560.0,28590.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28580.0,28610.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28600.0,28630.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28620.0,28650.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28640.0,28670.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28660.0,28690.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28680.0,28710.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28700.0,28730.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28720.0,28750.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28740.0,28770.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28760.0,28790.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28780.0,28810.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28800.0,28830.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28820.0,28850.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28840.0,28870.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28860.0,28890.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28880.0,28910.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28900.0,28930.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28920.0,28950.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28940.0,28970.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28960.0,28990.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,28980.0,29010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29000.0,29030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29020.0,29050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29040.0,29070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29060.0,29090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29080.0,29110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29100.0,29130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29120.0,29150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29140.0,29170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29160.0,29190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29180.0,29210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29200.0,29230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29220.0,29250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29240.0,29270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29260.0,29290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29280.0,29310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29300.0,29330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29320.0,29350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29340.0,29370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29360.0,29390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29380.0,29410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29400.0,29430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29420.0,29450.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29440.0,29470.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29460.0,29490.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29480.0,29510.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29500.0,29530.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29520.0,29550.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29540.0,29570.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29560.0,29590.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29580.0,29610.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29600.0,29630.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29620.0,29650.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29640.0,29670.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29660.0,29690.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29680.0,29710.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29700.0,29730.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29720.0,29750.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29740.0,29770.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29760.0,29790.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29780.0,29810.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29800.0,29830.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29820.0,29850.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29840.0,29870.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29860.0,29890.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29880.0,29910.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29900.0,29930.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29920.0,29950.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29940.0,29970.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29960.0,29990.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,29980.0,30010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30000.0,30030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30020.0,30050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30040.0,30070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30060.0,30090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30080.0,30110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30100.0,30130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30120.0,30150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30140.0,30170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30160.0,30190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30180.0,30210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30200.0,30230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30220.0,30250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30240.0,30270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30260.0,30290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30280.0,30310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30300.0,30330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30320.0,30350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30340.0,30370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30360.0,30390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30380.0,30410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30400.0,30430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30420.0,30450.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30440.0,30470.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30460.0,30490.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30480.0,30510.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30500.0,30530.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30520.0,30550.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30540.0,30570.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30560.0,30590.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30580.0,30610.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30600.0,30630.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30620.0,30650.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30640.0,30670.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30660.0,30690.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30680.0,30710.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30700.0,30730.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30720.0,30750.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30740.0,30770.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30760.0,30790.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30780.0,30810.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30800.0,30830.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30820.0,30850.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30840.0,30870.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30860.0,30890.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30880.0,30910.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30900.0,30930.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30920.0,30950.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30940.0,30970.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30960.0,30990.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,30980.0,31010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31000.0,31030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31020.0,31050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31040.0,31070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31060.0,31090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31080.0,31110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31100.0,31130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31120.0,31150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31140.0,31170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31160.0,31190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31180.0,31210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31200.0,31230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31220.0,31250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31240.0,31270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31260.0,31290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31280.0,31310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31300.0,31330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31320.0,31350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31340.0,31370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31360.0,31390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31380.0,31410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31400.0,31430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31420.0,31450.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31440.0,31470.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31460.0,31490.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31480.0,31510.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31500.0,31530.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31520.0,31550.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31540.0,31570.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31560.0,31590.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31580.0,31610.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31600.0,31630.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31620.0,31650.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31640.0,31670.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31660.0,31690.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31680.0,31710.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31700.0,31730.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31720.0,31750.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31740.0,31770.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31760.0,31790.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31780.0,31810.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31800.0,31830.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31820.0,31850.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31840.0,31870.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31860.0,31890.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31880.0,31910.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31900.0,31930.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31920.0,31950.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31940.0,31970.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31960.0,31990.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,31980.0,32010.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32000.0,32030.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32020.0,32050.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32040.0,32070.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32060.0,32090.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32080.0,32110.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32100.0,32130.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32120.0,32150.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32140.0,32170.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32160.0,32190.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32180.0,32210.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32200.0,32230.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32220.0,32250.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32240.0,32270.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32260.0,32290.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32280.0,32310.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32300.0,32330.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32320.0,32350.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32340.0,32370.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32360.0,32390.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32380.0,32410.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32400.0,32430.0,0.0,0.0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,32420.0,32450.0,0.0,0.0
